##################################################
# Ensemble Training Loss (MSE): 1.5347024910391753
# Ensemble Min. Prediction: -1.4972326
# Ensemble Max. Prediction: 6.501722
##################################################
# Membership Attack:
# pos: 319 sampled 1000 times from 638
# neg: 319
##################################################
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
0.001000	108.108108	0.000000	0.000000	0.500000	0.000000	0.000000	-0.000000
